교육과정ID,교육차수ID,차수명,설문ID,설문명,설문유형,문항분류명,사번,No,문항ID,설문문항,점수,응답선택번호,답안내용,기타의견내용,만족도분류,만족도명,강사ID,설문제출시간,주요_감정,감정_강도,감정_분류,환영/호의,부담/안_내킴,경악,절망,슬픔,뿌듯함,역겨움/징그러움,서러움,고마움,힘듦/지침,당황/난처,죄책감,짜증,공포/무서움,존경,놀람,감동/감탄,기대감,안심/신뢰,신기함/관심,화남/분노,어이없음,불쌍함/연민,부끄러움,아껴주는,증오/혐오,우쭐댐/무시함,흐뭇함(귀여움/예쁨),행복,재미없음,없음,비장함,즐거움/신남,불평/불만,불안/걱정,기쁨,한심함,안타까움/실망,귀찮음,편안/쾌적,깨달음,패배/자기혐오,의심/불신,지긋지긋
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003517,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,너무 즐겁고 재밌는 과정이였습니다.,,,E,과정만족도,0,20300000000000.0,즐거움/신남,0.9106160998344421,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003702,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,컨텐츠가 다양하게 구성되어 흥미롭고 유익,,,M,운영만족도,0,20300000000000.0,감동/감탄,0.8949135541915894,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003731,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,오늘도 알찬 교육이었습니다!,,,M,운영만족도,0,20300000000000.0,기쁨,0.9114687442779541,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003737,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익한 시간이었습니다.,,,M,운영만족도,0,20300000000000.0,기쁨,0.8519462943077087,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003747,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋았습니다,,,E,과정만족도,0,20300000000000.0,기쁨,0.9203770160675049,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003515,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,강의 준비가 잘 되었다고 생각함,,,M,운영만족도,0,20300000000000.0,안심/신뢰,0.9196354150772095,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003775,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,깊이가 있었다,,,E,과정만족도,0,20300000000000.0,감동/감탄,0.9593867063522339,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003745,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,활동적인 오후를 보내 좋았습니다,,,M,운영만족도,0,20300000000000.0,기쁨,0.9309229254722595,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003729,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋았습니다.,,,E,과정만족도,0,20300000000000.0,기쁨,0.9170737266540527,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003516,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,팀원들과 조금 더 가까워질 수 있는 시간들이어서 좋았습니다.,,,M,운영만족도,0,20300000000000.0,기쁨,0.8885370492935181,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003702,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,추억을 만들어가는 느낌.,,,M,운영만족도,0,20300000000000.0,행복,0.8145318627357483,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003780,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,일찍 끝나고 좋네요,,,M,운영만족도,0,20300000000000.0,기쁨,0.918760359287262,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003718,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,짧은 시간내에 많은 정보를 잘 설명해주셨습니다.,,,M,운영만족도,0,20300000000000.0,고마움,0.8850469589233398,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003508,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,영상촬영 재밌어요,,,M,운영만족도,0,20300000000000.0,즐거움/신남,0.9538809061050415,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003783,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,만족합니다,,,M,운영만족도,0,20300000000000.0,기쁨,0.9343167543411255,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003754,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,동기들하고 친하게 지낼 수 있었고 재밌었습니다,,,M,운영만족도,0,20300000000000.0,기쁨,0.962920069694519,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003770,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,현업에서 어떻게 하면 잘 일할지 배울 수 있었습니다.,,,M,운영만족도,0,20300000000000.0,안심/신뢰,0.9087079763412476,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003754,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌었습니다,,,M,운영만족도,0,20300000000000.0,즐거움/신남,0.8911052346229553,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003717,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋은 말씀 감사합니다,,,E,과정만족도,0,20300000000000.0,고마움,0.8956276774406433,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003730,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,선배님의 넓은 식견,,,E,과정만족도,0,20300000000000.0,존경,0.942987859249115,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003734,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,ㆍ,,,M,운영만족도,0,20300000000000.0,없음,0.469076931476593,중립,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003780,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,피피티 잘 나오게 해주세요,,,M,운영만족도,0,20300000000000.0,기대감,0.9121341109275818,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003734,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,ㆍ,,,E,과정만족도,0,20300000000000.0,없음,0.469076931476593,중립,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003511,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,그룹 및 현대제철의 역사에 대해 쉽게 파악할 수 있었음,,,M,운영만족도,0,20300000000000.0,깨달음,0.8298442363739014,중립,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003725,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,설렘을 가지고 시작하며 동기들과 더 친해지고 현대자동차그룹의 일원이 제대로 되었다는 기분이 들어 너무나 유익하고 좋았습니다.,,,M,운영만족도,0,20300000000000.0,기쁨,0.9603949189186096,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003715,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,함께 어울릴 수 있었고 많이 친해져서 교육을 듣는데에 더욱 좋았습니다.,,,M,운영만족도,0,20300000000000.0,기쁨,0.9210613965988159,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003738,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋았다,,,E,과정만족도,0,20300000000000.0,기쁨,0.9579694271087646,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003508,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌습니다~ 안전 제일,,,M,운영만족도,0,20300000000000.0,즐거움/신남,0.924009382724762,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003707,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았다,,,M,운영만족도,0,20300000000000.0,기쁨,0.9579694271087646,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003778,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,현대제철의 경쟁력과 비전에 대해 알 수 있는 시간이었습니다.,,,M,운영만족도,0,20300000000000.0,기대감,0.8940401673316956,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003709,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,현대자동차의 역사에 대해 알아볼 수 있는 시간이었음,,,M,운영만족도,0,20300000000000.0,감동/감탄,0.9140563607215881,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003705,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,다른 부서 동기들과 친해지고 회사에 대해 더욱 알아갈 수있는 의미있는 시간이었음,,,M,운영만족도,0,20300000000000.0,안심/신뢰,0.8793516159057617,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211636,Value-Up프로그램(신입),3604,2025년 Value-up프로그램 1일차 설문,,서술형,5003723,22,46012,[1일차] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"오늘 교육을 통해 동기들과 보다 친해질 수 있었도, 회사의 역사를 다시 한 번 돌아보며 애사심을 느낄 수 있었습니다.",,,M,운영만족도,0,20300000000000.0,안심/신뢰,0.8855452537536621,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211639,Value-Up프로그램(신입),3612,2025년 Value-up프로그램 4일차 설문,,서술형,5003518,21,46158,[4일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익했습니다,,,M,운영만족도,0,20300000000000.0,기쁨,0.8662172555923462,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003741,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,팀원들과 함께 활동을 진행하니 더 친해질 수 있었고 더 열정적으로 수업을 들을 수 있었다,,,M,운영만족도,0,20300000000000.0,안심/신뢰,0.8988559246063232,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003750,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,참여형 프로그램에 즐겁게 참여함,,,M,운영만족도,0,20300000000000.0,기쁨,0.9386231303215027,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211640,Value-Up프로그램(신입),3615,2025년 Value-up프로그램 5일차 설문,,서술형,5003784,3,46193,[경영측 특강] 특강 수강 소감을 자유롭개 작성해 주시기 바랍니다.,0,좋은 교훈을 얻었습니다,,,E,과정만족도,0,20300000000000.0,감동/감탄,0.8118244409561157,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003743,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"경영시뮬레이션이 생각보다 재미있고 도움되었음
고로 전기로 공정, 사업전략에 대해 잘 알게됨",,,M,운영만족도,0,20300000000000.0,감동/감탄,0.8817028403282166,긍정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
